Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Dt_Customer_Year,Dt_Customer_Month,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD
54198.0,1,1,13,5.225746673713202,0.0,3.367295829986474,1.3862943611198906,1.0986122886681098,2.8903717578961645,1.9459101490553132,1.3862943611198906,0.6931471805599453,1.9459101490553132,4,0,0,0,0,0,0,0,48,2013,12,0,0,1,0,0,0,0,0,1,0,0
28839.0,1,1,86,3.2188758248682006,0.0,2.0794415416798357,0.0,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,5,0,0,0,0,0,0,0,58,2014,3,0,0,0,0,1,0,0,0,0,1,0
40321.0,1,1,59,3.8066624897703196,1.6094379124341003,3.091042453358316,1.9459101490553132,0.0,3.332204510175204,1.0986122886681098,1.3862943611198906,0.0,1.3862943611198906,7,0,0,0,0,0,0,0,42,2013,7,0,0,1,0,0,0,0,0,1,0,0
66503.0,1,0,30,4.5217885770490405,4.174387269895637,4.859812404361672,4.189654742026425,1.3862943611198906,3.9318256327243257,1.0986122886681098,1.6094379124341003,1.3862943611198906,1.9459101490553132,3,0,0,0,0,0,0,0,29,2012,8,0,0,0,1,0,0,0,0,1,0,0
30833.0,1,1,33,2.4849066497880004,0.0,2.0794415416798357,1.3862943611198906,0.6931471805599453,1.9459101490553132,1.0986122886681098,0.6931471805599453,0.0,1.3862943611198906,5,0,0,0,0,0,0,0,63,2013,7,0,0,1,0,0,0,0,0,1,0,0
51381.5,1,2,67,6.6052979209482015,3.044522437723423,5.153291594497779,3.970291913552122,3.9318256327243257,3.044522437723423,1.9459101490553132,1.0986122886681098,1.3862943611198906,2.3978952727983707,7,0,1,0,1,0,0,0,44,2013,8,0,0,0,1,0,0,0,0,1,0,0
64795.0,0,1,23,6.023447592961033,1.791759469228055,4.787491742782046,3.6635616461296463,3.4011973816621555,4.356708826689592,1.3862943611198906,1.3862943611198906,1.3862943611198906,2.5649493574615367,2,0,0,0,0,0,0,0,43,2013,1,0,0,1,0,0,0,0,0,1,0,0
34421.0,1,0,81,1.3862943611198906,1.3862943611198906,2.0794415416798357,1.9459101490553132,1.0986122886681098,2.302585092994046,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,7,0,0,0,0,0,0,0,40,2013,7,0,0,1,0,0,0,0,0,1,0,0
47025.0,1,1,6,2.833213344056216,0.0,1.3862943611198906,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,7,0,0,0,0,0,0,0,49,2014,2,0,1,0,0,0,0,0,0,0,0,1
64325.0,0,1,41,6.595780513961311,4.110873864173311,5.869296913133774,4.3694478524670215,2.5649493574615367,4.30406509320417,1.791759469228055,2.3978952727983707,1.3862943611198906,1.791759469228055,7,0,0,0,0,0,0,0,53,2013,2,0,1,0,0,0,0,0,0,0,0,1
40464.0,0,1,78,6.052089168924417,2.8903717578961645,4.77912349311153,2.0794415416798357,3.1780538303479458,3.7376696182833684,1.9459101490553132,2.1972245773362196,1.0986122886681098,2.1972245773362196,8,0,0,0,0,0,0,0,61,2013,1,0,0,0,1,0,0,0,0,1,0,0
62187.0,0,0,49,6.675823221634848,0.0,5.62040086571715,3.828641396489095,3.828641396489095,4.844187086458591,0.6931471805599453,1.6094379124341003,2.1972245773362196,1.791759469228055,3,0,0,0,0,0,0,0,57,2013,7,0,0,1,0,0,0,0,0,1,0,0
14849.0,1,0,39,3.091042453358316,1.0986122886681098,3.367295829986474,1.3862943611198906,1.0986122886681098,2.302585092994046,1.3862943611198906,1.0986122886681098,0.0,1.6094379124341003,8,0,0,0,0,0,0,0,38,2013,7,0,1,0,0,0,0,0,0,0,0,1
27255.0,1,0,3,3.1354942159291497,0.6931471805599453,2.4849066497880004,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,7,0,0,0,0,0,0,0,30,2013,11,0,0,1,0,0,0,0,0,1,0,0
54432.0,2,1,37,3.5263605246161616,0.0,1.791759469228055,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,4,0,0,0,0,0,0,0,64,2013,5,0,0,1,0,0,0,0,0,0,0,1
29999.0,1,0,22,4.23410650459726,2.0794415416798357,4.0943445622221,2.3978952727983707,1.791759469228055,2.4849066497880004,1.6094379124341003,1.3862943611198906,0.6931471805599453,1.6094379124341003,8,0,0,0,0,0,0,0,28,2013,2,0,0,0,1,0,0,0,0,0,0,1
24072.0,1,0,79,2.302585092994046,0.6931471805599453,1.9459101490553132,1.3862943611198906,0.0,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,8,0,0,0,0,0,0,0,31,2013,4,0,0,0,1,0,0,0,0,1,0,0
33996.0,0,0,46,3.713572066704308,1.0986122886681098,2.772588722239781,2.1972245773362196,0.0,1.9459101490553132,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,4,0,0,0,0,0,0,0,25,2013,9,0,0,0,1,0,0,0,0,0,0,1
66334.0,0,1,82,6.813444599510896,2.4849066497880004,5.389071729816501,0.0,0.0,3.1780538303479458,1.0986122886681098,2.302585092994046,1.3862943611198906,1.791759469228055,5,0,0,0,0,0,0,1,58,2013,4,0,0,1,0,0,0,0,0,0,0,1
35178.0,1,0,10,3.1780538303479458,0.6931471805599453,2.6390573296152584,1.0986122886681098,1.0986122886681098,2.9444389791664403,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,7,1,0,0,0,0,0,1,43,2013,1,0,0,1,0,0,0,0,0,0,1,0
22010.0,1,0,51,2.4849066497880004,1.0986122886681098,2.302585092994046,1.3862943611198906,0.0,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,8,0,0,0,0,0,0,0,31,2013,6,0,0,0,0,1,0,0,0,1,0,0
62204.0,0,2,38,5.762051382780177,3.8501476017100584,5.5134287461649825,5.0238805208462765,3.8501476017100584,4.941642422609304,0.6931471805599453,1.6094379124341003,1.791759469228055,2.5649493574615367,3,0,0,0,0,0,0,0,54,2012,9,0,1,0,0,0,0,0,0,1,0,0
75693.0,0,0,10,6.682108597449809,5.0369526024136295,5.683579767338681,4.290459441148391,4.584967478670572,3.4339872044851463,0.6931471805599453,2.4849066497880004,1.6094379124341003,1.9459101490553132,4,0,1,1,1,0,0,1,46,2012,12,0,1,0,0,0,0,0,0,1,0,0
30675.0,1,0,14,2.3978952727983707,1.0986122886681098,2.833213344056216,2.4849066497880004,1.0986122886681098,3.091042453358316,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,8,0,0,0,0,0,0,0,42,2012,11,0,0,1,0,0,0,0,0,1,0,0
83003.0,0,0,18,6.75343791859778,4.127134385045092,6.3473892096560105,3.713572066704308,3.258096538021482,4.812184355372417,0.6931471805599453,2.0794415416798357,1.9459101490553132,2.1972245773362196,3,0,0,1,0,0,0,1,49,2013,3,0,0,0,0,1,0,0,0,1,0,0
68655.0,0,0,95,6.124683390894205,2.995732273553991,6.725033642166843,4.330733340286331,4.77912349311153,3.6635616461296463,0.6931471805599453,1.6094379124341003,1.791759469228055,2.4849066497880004,3,0,0,0,0,0,0,0,26,2012,8,0,0,0,1,0,0,0,0,1,0,0
41411.0,0,0,11,3.6375861597263857,3.4965075614664802,3.6635616461296463,2.4849066497880004,1.3862943611198906,2.9444389791664403,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.6094379124341003,6,0,0,0,0,0,0,0,28,2013,12,0,1,0,0,0,0,0,0,1,0,0
55212.0,0,1,65,7.00669522683704,0.0,3.828641396489095,0.0,0.0,3.5553480614894135,1.3862943611198906,1.6094379124341003,1.0986122886681098,2.4849066497880004,8,0,1,0,0,1,0,0,45,2012,11,0,0,1,0,0,0,0,0,0,0,1
59292.0,0,1,71,5.937536205082426,2.70805020110221,4.23410650459726,2.995732273553991,2.70805020110221,2.70805020110221,1.0986122886681098,1.3862943611198906,1.791759469228055,2.1972245773362196,3,0,0,0,0,0,0,0,64,2013,6,0,0,0,0,1,0,0,0,0,0,1
27190.0,1,0,13,0.6931471805599453,1.9459101490553132,2.0794415416798357,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,8,1,0,0,0,0,0,1,41,2013,8,0,0,0,0,1,0,0,1,0,0,0
82623.0,0,0,58,5.3230099791384085,3.5553480614894135,5.3230099791384085,5.153291594497779,5.0369526024136295,5.159055299214529,0.6931471805599453,1.0986122886681098,2.302585092994046,1.6094379124341003,1,0,0,0,0,0,0,0,62,2013,11,0,1,0,0,0,0,0,0,1,0,0
44300.0,1,1,65,3.4339872044851463,0.0,2.302585092994046,0.0,0.0,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.0,1.3862943611198906,6,0,0,0,0,0,0,0,49,2013,6,0,0,1,0,0,0,0,0,1,0,0
84835.0,0,0,0,5.247024072160486,4.653960350157523,5.940171252720432,4.718498871295094,5.247024072160486,5.389071729816501,0.6931471805599453,1.6094379124341003,1.6094379124341003,1.9459101490553132,1,0,0,0,0,0,0,1,44,2014,6,0,1,0,0,0,0,0,0,1,0,0
30372.0,1,1,33,2.772588722239781,0.0,2.5649493574615367,2.0794415416798357,1.3862943611198906,2.0794415416798357,1.3862943611198906,1.0986122886681098,0.0,1.3862943611198906,7,0,0,0,0,0,0,0,43,2012,12,0,0,0,0,0,1,0,0,1,0,0
33181.0,1,0,90,2.302585092994046,0.0,1.3862943611198906,0.0,0.0,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,6,1,0,0,0,0,0,0,38,2014,1,0,0,1,0,0,0,0,0,0,1,0
71113.0,0,1,95,6.206575926724928,3.5263605246161616,5.545177444479562,2.4849066497880004,3.5263605246161616,2.1972245773362196,1.6094379124341003,1.9459101490553132,2.0794415416798357,2.302585092994046,4,0,0,0,0,0,0,0,57,2013,12,0,0,1,0,0,0,0,0,1,0,0
71952.0,1,0,93,6.48768401848461,4.394449154672439,6.1224928095143865,3.970291913552122,4.68213122712422,4.543294782270004,1.0986122886681098,2.1972245773362196,1.6094379124341003,2.1972245773362196,4,1,0,1,0,0,0,0,28,2013,1,0,0,1,0,0,0,0,0,1,0,0
69759.0,0,0,38,6.115892125483034,3.044522437723423,6.244166900663736,2.6390573296152584,3.4339872044851463,0.0,1.3862943611198906,1.6094379124341003,1.9459101490553132,1.791759469228055,3,0,0,0,0,0,0,1,48,2013,10,0,0,0,1,0,0,0,0,0,0,1
72099.0,0,0,18,6.304448802421981,4.5217885770490405,6.018593214496234,4.787491742782046,0.0,3.1354942159291497,0.6931471805599453,1.3862943611198906,1.6094379124341003,2.3978952727983707,1,0,0,0,0,0,0,0,40,2012,10,0,0,1,0,0,0,0,0,1,0,0
60000.0,0,1,57,6.955592608396297,0.0,5.384495062789089,0.0,0.0,2.5649493574615367,1.791759469228055,2.4849066497880004,1.3862943611198906,1.791759469228055,6,0,0,0,0,0,0,0,38,2012,12,0,0,0,1,0,0,0,0,0,0,1
38643.0,1,1,45,3.1354942159291497,1.0986122886681098,2.70805020110221,0.0,0.6931471805599453,2.3978952727983707,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,7,0,0,0,0,0,1,0,36,2013,11,0,0,0,1,0,0,0,0,1,0,0
50737.0,0,1,61,4.3694478524670215,0.0,2.4849066497880004,0.0,0.0,2.3978952727983707,0.6931471805599453,1.0986122886681098,0.0,1.6094379124341003,6,0,1,0,0,0,0,0,59,2013,5,0,0,1,0,0,0,0,0,1,0,0
68462.0,0,0,6,6.331501849893691,4.174387269895637,6.666956792429207,4.442651256490317,4.859812404361672,3.8918202981106265,0.6931471805599453,1.3862943611198906,1.3862943611198906,2.1972245773362196,1,0,0,0,0,0,0,0,45,2012,12,0,0,1,0,0,0,0,0,0,0,1
65073.0,0,0,65,6.4457198193855785,2.8903717578961645,5.181783550292085,4.248495242049359,0.0,2.1972245773362196,0.6931471805599453,1.791759469228055,1.3862943611198906,1.791759469228055,2,0,0,0,0,0,1,0,71,2013,8,0,0,1,0,0,0,0,0,0,1,0
46681.0,0,2,52,5.598421958998375,2.772588722239781,4.248495242049359,2.772588722239781,2.995732273553991,3.6635616461296463,1.0986122886681098,1.6094379124341003,1.9459101490553132,1.6094379124341003,5,0,0,0,0,0,0,0,66,2013,10,0,0,0,0,1,0,0,0,0,0,1
78618.0,0,0,87,6.602587892189336,5.099866427824199,6.70808408385307,5.3612921657094255,5.099866427824199,4.127134385045092,0.6931471805599453,1.6094379124341003,2.0794415416798357,2.3978952727983707,2,0,1,0,0,0,0,0,57,2012,9,0,0,1,0,0,0,0,0,1,0,0
62187.0,0,1,38,6.240275845170769,0.0,4.430816798843313,0.0,0.0,3.7376696182833684,1.3862943611198906,1.9459101490553132,1.0986122886681098,2.3978952727983707,4,0,0,0,0,0,0,0,45,2014,3,0,0,0,0,0,1,0,0,0,0,1
28442.0,2,0,53,2.995732273553991,1.3862943611198906,2.3978952727983707,2.4849066497880004,2.1972245773362196,1.9459101490553132,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.6094379124341003,4,0,0,0,0,0,0,0,36,2014,2,0,0,1,0,0,0,0,0,1,0,0
37717.0,1,0,31,2.302585092994046,0.0,1.9459101490553132,1.6094379124341003,0.6931471805599453,1.791759469228055,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,9,0,0,0,0,0,0,0,36,2012,11,0,0,1,0,0,0,0,0,0,0,1
51479.0,1,1,67,5.5134287461649825,2.1972245773362196,5.081404364984463,1.9459101490553132,2.1972245773362196,4.189654742026425,2.0794415416798357,1.9459101490553132,1.3862943611198906,1.9459101490553132,7,0,0,0,0,0,0,0,47,2012,12,0,0,1,0,0,0,0,0,1,0,0
54803.0,0,1,65,6.003887067106539,0.0,4.532599493153256,3.367295829986474,3.332204510175204,4.962844630259907,1.0986122886681098,1.9459101490553132,1.0986122886681098,2.302585092994046,4,0,0,0,0,0,0,0,45,2012,8,0,0,0,1,0,0,0,0,1,0,0
79530.0,0,0,64,5.811140992976701,0.0,6.704414354964107,4.867534450455582,3.7612001156935624,3.4011973816621555,0.6931471805599453,1.6094379124341003,2.3978952727983707,2.4849066497880004,2,0,0,0,0,0,0,0,54,2013,5,0,0,1,0,0,0,0,0,1,0,0
31615.0,1,0,82,1.0986122886681098,1.3862943611198906,3.044522437723423,1.9459101490553132,2.4849066497880004,2.302585092994046,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,7,0,0,0,0,0,0,0,38,2013,3,0,1,0,0,0,0,0,0,1,0,0
72025.0,0,0,27,6.726233402358747,3.5263605246161616,6.309918278226516,5.0238805208462765,4.897839799950911,5.455321115357702,0.6931471805599453,1.6094379124341003,1.3862943611198906,2.1972245773362196,3,0,0,0,0,0,0,0,52,2012,11,0,0,0,0,1,0,0,0,1,0,0
52614.0,0,1,63,6.672032945461067,0.0,4.962844630259907,2.5649493574615367,2.302585092994046,3.6635616461296463,1.0986122886681098,1.0986122886681098,1.6094379124341003,2.1972245773362196,8,0,0,0,0,0,0,0,39,2012,12,0,0,0,1,0,0,0,0,0,0,1
35684.0,1,0,66,2.3978952727983707,1.6094379124341003,2.0794415416798357,0.0,1.9459101490553132,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,6,0,0,0,0,0,0,0,30,2014,4,0,0,1,0,0,0,1,0,0,0,0
48178.0,1,1,69,5.075173815233827,1.6094379124341003,3.828641396489095,1.9459101490553132,1.0986122886681098,3.6635616461296463,1.9459101490553132,1.791759469228055,0.6931471805599453,1.6094379124341003,8,0,0,0,0,0,0,0,39,2012,10,0,0,1,0,0,0,0,0,1,0,0
29548.0,1,0,52,2.0794415416798357,0.6931471805599453,1.9459101490553132,1.3862943611198906,0.6931471805599453,2.4849066497880004,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,4,1,0,0,0,0,0,0,44,2013,8,0,0,0,1,0,0,0,0,0,1,0
63810.0,0,1,45,6.885509670034818,2.5649493574615367,5.537334267018537,2.833213344056216,2.5649493574615367,4.624972813284271,1.6094379124341003,1.6094379124341003,1.3862943611198906,2.5649493574615367,8,0,1,0,0,0,0,0,48,2012,11,0,0,0,1,0,0,0,0,1,0,0
38578.0,1,1,2,3.6635616461296463,1.6094379124341003,3.1354942159291497,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.0,1.3862943611198906,8,0,0,0,0,0,0,1,42,2013,6,0,0,0,1,0,0,0,0,0,0,1
46098.0,1,1,86,4.060443010546419,0.0,3.332204510175204,0.0,0.0,3.6109179126442243,1.6094379124341003,1.3862943611198906,1.0986122886681098,1.0986122886681098,8,0,0,0,0,0,0,0,39,2012,8,0,0,0,1,0,0,0,0,0,1,0
22585.0,0,0,23,1.3862943611198906,2.302585092994046,2.772588722239781,2.6390573296152584,1.0986122886681098,3.6888794541139363,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,9,1,0,0,0,0,0,1,44,2013,3,0,0,0,1,0,0,0,0,1,0,0
30279.0,1,0,13,2.3978952727983707,1.6094379124341003,2.70805020110221,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,8,0,0,0,0,0,0,0,25,2012,12,0,0,0,1,0,0,0,0,1,0,0
66426.0,0,1,14,6.950814768442584,3.2188758248682006,4.584967478670572,3.4965075614664802,3.2188758248682006,5.062595033026967,1.0986122886681098,1.3862943611198906,1.791759469228055,2.3978952727983707,6,0,0,0,0,0,0,0,53,2013,10,0,0,0,0,1,0,0,0,0,0,1
30822.0,1,0,92,1.3862943611198906,2.302585092994046,2.6390573296152584,1.0986122886681098,2.5649493574615367,2.5649493574615367,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,7,0,0,0,0,0,0,0,45,2013,6,0,0,0,1,0,0,0,0,1,0,0
33581.0,2,0,38,2.4849066497880004,0.0,1.791759469228055,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,8,0,0,0,0,0,0,0,45,2013,1,0,0,1,0,0,0,0,0,0,0,1
19986.0,1,0,74,1.3862943611198906,1.9459101490553132,1.791759469228055,0.0,1.0986122886681098,1.9459101490553132,0.6931471805599453,0.0,0.0,1.3862943611198906,7,0,0,0,0,0,0,0,29,2013,11,0,0,1,0,0,0,0,0,1,0,0
27421.0,0,0,14,3.784189633918261,2.5649493574615367,4.574710978503383,4.3694478524670215,3.713572066704308,4.02535169073515,1.3862943611198906,1.6094379124341003,0.6931471805599453,1.9459101490553132,7,0,0,0,0,0,0,0,60,2012,12,0,0,0,0,0,1,0,0,1,0,0
35688.0,2,1,94,4.30406509320417,1.3862943611198906,4.51085950651685,2.5649493574615367,0.6931471805599453,3.4965075614664802,2.0794415416798357,1.6094379124341003,0.6931471805599453,1.6094379124341003,8,0,0,0,0,0,0,0,41,2012,8,0,0,1,0,0,0,1,0,0,0,0
36143.0,1,0,33,2.5649493574615367,0.0,0.6931471805599453,0.0,0.0,1.9459101490553132,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,3,0,0,0,0,0,0,0,33,2014,3,0,0,0,1,0,0,0,0,0,1,0
10245.0,1,0,32,1.6094379124341003,2.0794415416798357,2.0794415416798357,1.9459101490553132,1.6094379124341003,2.6390573296152584,1.3862943611198906,0.6931471805599453,1.0986122886681098,1.0986122886681098,5,0,0,0,0,0,0,0,43,2013,5,0,0,0,1,0,0,0,0,1,0,0
43795.0,0,1,11,5.752572638825633,2.4849066497880004,3.9889840465642745,1.6094379124341003,1.3862943611198906,4.68213122712422,1.3862943611198906,2.0794415416798357,1.3862943611198906,1.6094379124341003,7,0,1,0,0,0,0,1,46,2013,10,0,0,0,0,1,0,0,0,0,1,0
63381.0,0,1,78,6.349138991379798,3.9318256327243257,4.962844630259907,3.5263605246161616,3.9318256327243257,5.075173815233827,1.6094379124341003,1.6094379124341003,1.791759469228055,2.6390573296152584,2,0,0,0,0,0,0,0,54,2012,10,0,0,0,0,1,0,0,0,1,0,0
38823.0,0,1,56,4.2626798770413155,0.0,2.4849066497880004,1.0986122886681098,2.1972245773362196,3.1780538303479458,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.3862943611198906,6,0,0,0,0,0,0,0,65,2012,8,0,0,0,0,1,0,0,0,1,0,0
83664.0,1,1,57,6.7650389767805414,3.091042453358316,5.0238805208462765,3.367295829986474,3.091042453358316,4.465908118654584,1.3862943611198906,1.0986122886681098,1.0986122886681098,2.5649493574615367,5,0,0,0,0,0,0,0,46,2013,5,0,1,0,0,0,0,0,0,0,0,1
90300.0,0,0,7,6.38856140554563,4.90527477843843,6.668228248417403,3.5263605246161616,4.90527477843843,4.060443010546419,0.0,1.791759469228055,1.9459101490553132,2.1972245773362196,1,0,0,1,0,0,0,0,35,2014,1,0,0,0,0,1,0,0,0,1,0,0
62499.0,1,0,0,4.948759890378168,1.6094379124341003,4.127134385045092,0.0,2.6390573296152584,1.6094379124341003,1.0986122886681098,1.3862943611198906,0.6931471805599453,1.9459101490553132,4,0,0,0,0,0,0,0,35,2013,12,0,0,0,0,1,0,0,0,0,1,0
74293.0,0,0,66,5.929589143389895,5.030437921392435,5.817111159963204,4.543294782270004,4.5217885770490405,4.406719247264253,0.6931471805599453,1.791759469228055,1.6094379124341003,1.9459101490553132,2,0,0,0,0,0,0,0,21,2014,5,0,0,0,1,0,0,0,0,1,0,0
51012.0,0,0,86,4.634728988229636,2.302585092994046,4.1588830833596715,1.0986122886681098,2.302585092994046,3.2188758248682006,0.6931471805599453,1.6094379124341003,0.6931471805599453,1.6094379124341003,6,0,0,0,0,0,0,0,68,2013,4,0,0,1,0,0,0,0,0,0,0,1
70777.0,0,1,80,6.318968113746434,3.58351893845611,4.736198448394496,0.0,2.0794415416798357,4.3694478524670215,1.3862943611198906,1.791759469228055,1.3862943611198906,2.5649493574615367,3,0,0,0,0,0,0,0,46,2014,2,0,0,1,0,0,0,0,0,0,1,0
68682.0,0,0,56,6.824373670043086,0.0,6.226536669287466,4.605170185988092,3.4339872044851463,3.828641396489095,0.6931471805599453,1.6094379124341003,2.302585092994046,2.3978952727983707,2,0,0,0,0,0,0,0,23,2013,10,0,0,0,0,1,0,0,0,0,0,1
43824.0,1,1,18,4.574710978503383,0.6931471805599453,3.7612001156935624,2.5649493574615367,1.3862943611198906,3.4965075614664802,1.6094379124341003,1.3862943611198906,0.6931471805599453,1.6094379124341003,8,0,0,0,0,0,0,0,43,2012,9,0,0,1,0,0,0,0,0,1,0,0
15345.0,1,0,51,1.791759469228055,1.0986122886681098,2.833213344056216,1.3862943611198906,1.0986122886681098,2.995732273553991,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,8,0,0,0,0,0,0,1,30,2012,8,0,0,0,0,1,0,0,0,1,0,0
23442.0,1,0,71,1.0986122886681098,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,1.791759469228055,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,7,0,0,0,0,0,0,0,27,2012,12,0,0,0,1,0,0,0,0,1,0,0
14515.0,1,0,71,1.9459101490553132,1.6094379124341003,2.302585092994046,1.9459101490553132,3.6109179126442243,3.58351893845611,1.6094379124341003,1.0986122886681098,1.0986122886681098,1.3862943611198906,7,0,0,0,0,0,0,1,34,2012,11,0,0,0,0,1,0,1,0,0,0,0
31395.0,1,1,80,3.1780538303479458,0.6931471805599453,3.258096538021482,0.0,2.1972245773362196,2.0794415416798357,1.6094379124341003,1.0986122886681098,0.6931471805599453,1.3862943611198906,6,0,0,0,0,0,0,0,58,2013,3,0,1,0,0,0,0,1,0,0,0,0
75276.0,0,0,2,6.415096959171596,4.663439094112067,4.836281906951478,4.927253685157205,3.7612001156935624,3.091042453358316,0.6931471805599453,2.302585092994046,1.6094379124341003,2.302585092994046,5,0,0,0,0,0,0,0,49,2012,9,0,0,0,0,1,0,0,0,1,0,0
42373.0,1,1,83,4.219507705176107,1.791759469228055,4.127134385045092,1.3862943611198906,2.1972245773362196,2.995732273553991,1.791759469228055,1.0986122886681098,0.6931471805599453,1.791759469228055,5,0,0,0,0,0,0,0,40,2013,8,0,0,0,1,0,0,0,0,1,0,0
30507.0,0,0,29,4.189654742026425,3.6109179126442243,4.31748811353631,3.6635616461296463,3.044522437723423,4.709530201312334,0.6931471805599453,1.791759469228055,0.6931471805599453,1.6094379124341003,7,0,0,0,0,0,0,0,54,2013,3,0,0,0,0,1,0,0,0,1,0,0
55521.0,1,2,11,6.0330862217988015,0.0,3.295836866004329,0.0,0.0,1.6094379124341003,2.302585092994046,1.9459101490553132,1.3862943611198906,1.9459101490553132,7,0,1,0,0,0,0,1,59,2013,10,0,0,0,1,0,0,0,0,0,0,1
48006.0,1,1,55,3.1780538303479458,0.0,2.4849066497880004,1.3862943611198906,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,6,0,0,0,0,0,0,0,49,2014,6,0,0,1,0,0,0,0,0,1,0,0
27213.0,1,0,19,2.995732273553991,1.3862943611198906,3.295836866004329,2.3978952727983707,2.302585092994046,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,1.6094379124341003,8,0,0,0,0,0,0,1,42,2012,8,0,0,0,1,0,0,0,0,0,0,1
65808.0,1,1,1,5.049856007249537,2.0794415416798357,4.394449154672439,2.6390573296152584,2.0794415416798357,2.3978952727983707,1.3862943611198906,1.791759469228055,0.6931471805599453,1.791759469228055,6,0,0,0,0,0,0,0,43,2014,5,0,1,0,0,0,0,0,0,0,0,1
30351.0,1,0,19,2.70805020110221,0.0,3.2188758248682006,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.0,1.0986122886681098,9,0,0,0,0,0,0,0,40,2013,6,0,0,0,0,1,0,0,0,0,0,1
50437.0,0,2,28,5.916202062607435,2.302585092994046,4.532599493153256,1.9459101490553132,2.302585092994046,1.6094379124341003,1.3862943611198906,2.0794415416798357,0.6931471805599453,2.1972245773362196,7,0,0,0,0,0,0,0,51,2012,10,0,0,1,0,0,0,0,0,1,0,0
23616.0,1,0,76,1.6094379124341003,3.1354942159291497,2.4849066497880004,1.3862943611198906,2.0794415416798357,3.4965075614664802,1.0986122886681098,1.3862943611198906,0.0,1.3862943611198906,8,0,0,0,0,0,0,1,32,2012,11,0,0,0,1,0,0,1,0,0,0,0
53858.0,0,1,50,6.0112671744041615,3.9889840465642745,5.402677381872279,4.07753744390572,5.017279836814924,3.295836866004329,1.6094379124341003,1.6094379124341003,1.3862943611198906,1.9459101490553132,4,0,0,0,0,0,0,0,38,2012,11,0,0,1,0,0,0,0,0,1,0,0
66465.0,0,1,1,7.0909098220799835,0.0,5.3230099791384085,3.6635616461296463,3.4011973816621555,2.70805020110221,1.3862943611198906,2.4849066497880004,2.302585092994046,2.5649493574615367,6,0,0,0,1,0,0,0,59,2013,3,0,0,1,0,0,0,0,0,0,0,1
46923.0,1,0,90,4.454347296253507,3.8066624897703196,4.007333185232471,4.634728988229636,4.3694478524670215,1.9459101490553132,1.3862943611198906,1.791759469228055,0.6931471805599453,2.0794415416798357,7,0,0,0,0,0,0,0,27,2012,8,0,0,0,1,0,0,0,0,1,0,0
